accession	layout	r1_url	r2_url
ERR025140	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025140/ERR025140_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025140/ERR025140_2.fastq.gz
ERR025486	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025486/ERR025486_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025486/ERR025486_2.fastq.gz
ERR025489	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025489/ERR025489_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025489/ERR025489_2.fastq.gz
ERR025497	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025497/ERR025497_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025497/ERR025497_2.fastq.gz
ERR025511	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025511/ERR025511_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025511/ERR025511_2.fastq.gz
ERR025531	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025531/ERR025531_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025531/ERR025531_2.fastq.gz
ERR025558	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025558/ERR025558_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025558/ERR025558_2.fastq.gz
ERR025560	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025560/ERR025560_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025560/ERR025560_2.fastq.gz
ERR025563	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025563/ERR025563_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025563/ERR025563_2.fastq.gz
ERR025590	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025590/ERR025590_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025590/ERR025590_2.fastq.gz
ERR025599	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025599/ERR025599_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025599/ERR025599_2.fastq.gz
ERR025602	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025602/ERR025602_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025602/ERR025602_2.fastq.gz
ERR025606	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025606/ERR025606_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025606/ERR025606_2.fastq.gz
ERR025610	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025610/ERR025610_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025610/ERR025610_2.fastq.gz
ERR025614	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025614/ERR025614_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025614/ERR025614_2.fastq.gz
ERR025632	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025632/ERR025632_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025632/ERR025632_2.fastq.gz
ERR025640	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025640/ERR025640_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025640/ERR025640_2.fastq.gz
ERR025641	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025641/ERR025641_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025641/ERR025641_2.fastq.gz
ERR025659	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025659/ERR025659_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025659/ERR025659_2.fastq.gz
ERR025661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025661/ERR025661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025661/ERR025661_2.fastq.gz
ERR025668	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025668/ERR025668_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025668/ERR025668_2.fastq.gz
ERR025679	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025679/ERR025679_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025679/ERR025679_2.fastq.gz
ERR025981	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025981/ERR025981_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025981/ERR025981_2.fastq.gz
ERR025986	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025986/ERR025986_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025986/ERR025986_2.fastq.gz
ERR025998	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025998/ERR025998_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025998/ERR025998_2.fastq.gz
ERR10016620	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/020/ERR10016620/ERR10016620_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/020/ERR10016620/ERR10016620_2.fastq.gz
ERR10016665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10016665/ERR10016665_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10016665/ERR10016665_2.fastq.gz
ERR10019338	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/038/ERR10019338/ERR10019338_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/038/ERR10019338/ERR10019338_2.fastq.gz
ERR10030721	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/021/ERR10030721/ERR10030721_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/021/ERR10030721/ERR10030721_2.fastq.gz
ERR10030753	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/053/ERR10030753/ERR10030753_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/053/ERR10030753/ERR10030753_2.fastq.gz
ERR10030755	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/055/ERR10030755/ERR10030755_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/055/ERR10030755/ERR10030755_2.fastq.gz
ERR10030757	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/057/ERR10030757/ERR10030757_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/057/ERR10030757/ERR10030757_2.fastq.gz
ERR10030769	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/069/ERR10030769/ERR10030769_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/069/ERR10030769/ERR10030769_2.fastq.gz
ERR10030818	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/018/ERR10030818/ERR10030818_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/018/ERR10030818/ERR10030818_2.fastq.gz
ERR10030839	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/039/ERR10030839/ERR10030839_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/039/ERR10030839/ERR10030839_2.fastq.gz
ERR10030842	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/042/ERR10030842/ERR10030842_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/042/ERR10030842/ERR10030842_2.fastq.gz
ERR10030844	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/044/ERR10030844/ERR10030844_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/044/ERR10030844/ERR10030844_2.fastq.gz
ERR10030855	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/055/ERR10030855/ERR10030855_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/055/ERR10030855/ERR10030855_2.fastq.gz
ERR10030865	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10030865/ERR10030865_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10030865/ERR10030865_2.fastq.gz
ERR10030879	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/079/ERR10030879/ERR10030879_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/079/ERR10030879/ERR10030879_2.fastq.gz
ERR10030883	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/083/ERR10030883/ERR10030883_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/083/ERR10030883/ERR10030883_2.fastq.gz
ERR10030888	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/088/ERR10030888/ERR10030888_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/088/ERR10030888/ERR10030888_2.fastq.gz
ERR10030890	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/090/ERR10030890/ERR10030890_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/090/ERR10030890/ERR10030890_2.fastq.gz
ERR10030893	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/093/ERR10030893/ERR10030893_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/093/ERR10030893/ERR10030893_2.fastq.gz
ERR10030913	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/013/ERR10030913/ERR10030913_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/013/ERR10030913/ERR10030913_2.fastq.gz
ERR10030962	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/062/ERR10030962/ERR10030962_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/062/ERR10030962/ERR10030962_2.fastq.gz
ERR10030964	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/064/ERR10030964/ERR10030964_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/064/ERR10030964/ERR10030964_2.fastq.gz
ERR10030983	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/083/ERR10030983/ERR10030983_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/083/ERR10030983/ERR10030983_2.fastq.gz
ERR10030996	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/096/ERR10030996/ERR10030996_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/096/ERR10030996/ERR10030996_2.fastq.gz
ERR10031012	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/012/ERR10031012/ERR10031012_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/012/ERR10031012/ERR10031012_2.fastq.gz
ERR10031023	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/023/ERR10031023/ERR10031023_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/023/ERR10031023/ERR10031023_2.fastq.gz
ERR10031039	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/039/ERR10031039/ERR10031039_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/039/ERR10031039/ERR10031039_2.fastq.gz
ERR10031043	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/043/ERR10031043/ERR10031043_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/043/ERR10031043/ERR10031043_2.fastq.gz
ERR10031049	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/049/ERR10031049/ERR10031049_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/049/ERR10031049/ERR10031049_2.fastq.gz
ERR10031061	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/061/ERR10031061/ERR10031061_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/061/ERR10031061/ERR10031061_2.fastq.gz
ERR10031127	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/027/ERR10031127/ERR10031127_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/027/ERR10031127/ERR10031127_2.fastq.gz
ERR10039993	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/093/ERR10039993/ERR10039993_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/093/ERR10039993/ERR10039993_2.fastq.gz
ERR10040002	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/002/ERR10040002/ERR10040002_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/002/ERR10040002/ERR10040002_2.fastq.gz
ERR10040003	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/003/ERR10040003/ERR10040003_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/003/ERR10040003/ERR10040003_2.fastq.gz
ERR10040005	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR10040005/ERR10040005_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR10040005/ERR10040005_2.fastq.gz
ERR10040045	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/045/ERR10040045/ERR10040045_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/045/ERR10040045/ERR10040045_2.fastq.gz
ERR10040065	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10040065/ERR10040065_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/065/ERR10040065/ERR10040065_2.fastq.gz
ERR10040080	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/080/ERR10040080/ERR10040080_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/080/ERR10040080/ERR10040080_2.fastq.gz
ERR10040100	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR10040100/ERR10040100_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR10040100/ERR10040100_2.fastq.gz
ERR1008640	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008640/ERR1008640_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008640/ERR1008640_2.fastq.gz
ERR1008646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR1008646/ERR1008646_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR1008646/ERR1008646_2.fastq.gz
ERR1008651	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/001/ERR1008651/ERR1008651_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/001/ERR1008651/ERR1008651_2.fastq.gz
ERR1008667	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008667/ERR1008667_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008667/ERR1008667_2.fastq.gz
ERR1008673	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/003/ERR1008673/ERR1008673_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/003/ERR1008673/ERR1008673_2.fastq.gz
ERR1008676	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR1008676/ERR1008676_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR1008676/ERR1008676_2.fastq.gz
ERR1008691	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/001/ERR1008691/ERR1008691_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/001/ERR1008691/ERR1008691_2.fastq.gz
ERR1008695	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR1008695/ERR1008695_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR1008695/ERR1008695_2.fastq.gz
ERR1008697	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008697/ERR1008697_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008697/ERR1008697_2.fastq.gz
ERR1008710	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008710/ERR1008710_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008710/ERR1008710_2.fastq.gz
ERR1008757	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008757/ERR1008757_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR1008757/ERR1008757_2.fastq.gz
ERR1008770	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008770/ERR1008770_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/000/ERR1008770/ERR1008770_2.fastq.gz
ERR1015292	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1015292/ERR1015292_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1015292/ERR1015292_2.fastq.gz
ERR10178493	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/093/ERR10178493/ERR10178493_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/093/ERR10178493/ERR10178493_2.fastq.gz
ERR1023628	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1023628/ERR1023628_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1023628/ERR1023628_2.fastq.gz
ERR1023637	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023637/ERR1023637_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023637/ERR1023637_2.fastq.gz
ERR1023642	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1023642/ERR1023642_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1023642/ERR1023642_2.fastq.gz
ERR1023669	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023669/ERR1023669_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023669/ERR1023669_2.fastq.gz
ERR1023672	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1023672/ERR1023672_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1023672/ERR1023672_2.fastq.gz
ERR1023677	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023677/ERR1023677_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023677/ERR1023677_2.fastq.gz
ERR1023686	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023686/ERR1023686_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023686/ERR1023686_2.fastq.gz
ERR1023694	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023694/ERR1023694_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023694/ERR1023694_2.fastq.gz
ERR1023701	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023701/ERR1023701_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023701/ERR1023701_2.fastq.gz
ERR1023724	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023724/ERR1023724_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023724/ERR1023724_2.fastq.gz
ERR1023738	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1023738/ERR1023738_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1023738/ERR1023738_2.fastq.gz
ERR1023744	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023744/ERR1023744_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023744/ERR1023744_2.fastq.gz
ERR1023766	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023766/ERR1023766_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023766/ERR1023766_2.fastq.gz
ERR1023777	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023777/ERR1023777_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023777/ERR1023777_2.fastq.gz
ERR1023783	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1023783/ERR1023783_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1023783/ERR1023783_2.fastq.gz
ERR1023789	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023789/ERR1023789_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023789/ERR1023789_2.fastq.gz
ERR1023796	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023796/ERR1023796_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1023796/ERR1023796_2.fastq.gz
ERR1023807	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023807/ERR1023807_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1023807/ERR1023807_2.fastq.gz
ERR1023811	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023811/ERR1023811_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023811/ERR1023811_2.fastq.gz
ERR1023819	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023819/ERR1023819_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1023819/ERR1023819_2.fastq.gz
ERR1023825	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1023825/ERR1023825_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1023825/ERR1023825_2.fastq.gz
ERR1023841	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023841/ERR1023841_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1023841/ERR1023841_2.fastq.gz
ERR1023853	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1023853/ERR1023853_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1023853/ERR1023853_2.fastq.gz
ERR1023854	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023854/ERR1023854_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1023854/ERR1023854_2.fastq.gz
